url,title,meta_description,keywords,language,language_confidence,languages_detected,multilingual,background_colors,font_family,font_list,cursor_custom,cursor_links,has_gif,gifs,has_buttons,buttons,has_blinkies,blinkies,has_sounds,sounds,visible_text,error,tags_api,tag,created_at,last_updated,platform,has_gradients
https://radiocopatacama.neocities.org,RADIO COPATACAMA ONLINE!,,,es,1,es,FALSE,,,,FALSE,,TRUE,"https://radiocopatacama.neocities.org/librovis.gif, https://radiocopatacama.neocities.org/logo.gif, https://radiocopatacama.neocities.org/Construccion.gif, https://radiocopatacama.neocities.org/casainicio.gif, https://radiocopatacama.neocities.org/ClaveSol.gif",FALSE,,FALSE,,FALSE,,"RADIO COPATACAMA ONLINE!
Aca tienes todos los ""Links"" para entrar a varias cosas! (solo dales click y
sabras lo que son los Links!)
Pronto agregaremos mas!
Este sitio web fue hecho con
NeoCities.org
. Has el tuyo propio ahora!",,"copiapo, atacama, chile, radio",,25/04/2020 19:38 GMT,30/04/2020 00:53 GMT,Neocities,FALSE
https://jcbrizuela.neocities.org,JCB Arquitecto,"PÃ¡gina web de Juan Carlos Brizuela, Arquitecto","arquitecto, arquitectura, contrataciones, chile, araucanÃ­a, temuco",es,1,es,FALSE,"color, hsl(170, 90%, 95%, 30%), hsl(188.5, 91%, 65.1%), png, img, hsl(188.4, 99%, 41%), hsl(187.7, 67.3%, 20.4%), hsl(0, 0%, 0%, 0%), banner, favicon, hsl(191.4, 98.3%, 23.1%), url, contain, hsl(191.6, 100%, 12.2%), hsl(188.3, 100%, 21.2%)",raleway variable,"raleway variable, cursive",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,"JCB Arquitecto
JCB Arquitecto
Inicio
Proyectos
Contacto
[SITIO WEB EN CONSTRUCCIÃN]Bienvenidos a mi sitio web
Inicio
Mi nombre es Juan Carlos Brizuela, Arquitecto venezolano residiendo en la regiÃ³n de La AraucanÃ­a, Chile, y te invito a conocer mi trabajo.
A lo largo de mi carrera me he dedicado tanto al diseÃ±o de Ã¡reas verdes y espacios pÃºblicos como al diseÃ±o de proyectos habitacionales.
Te invito a revisar algunos de mis proyectos y renders. Si deseas ponerte en contacto conmigo ve a la secciÃ³n de Contacto.
Proyectos
Contacto
Si deseas escribirme hazlo al siguiente correo electrÃ³nico:
franco.pv@protonmail.com
Sitio web en construcciÃ³n...",,,,25/07/2025 02:35 GMT,25/07/2025 02:52 GMT,Neocities,FALSE
https://chinchillachan.neocities.org,ChinchillaChan,,,,0,,FALSE,,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,ChinchillaChan,,"chile, chinchilla, anon",,04/01/2019 22:28 GMT,01/04/2019 20:10 GMT,Neocities,FALSE
https://fruna.neocities.org,fruna,,,es,1,es,FALSE,"white, black",verdana,verdana,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,"fruna
BIENVENIDOS A MI PAGINA YEAH
ESTA PAGINA ESTARA DESTINADA A PUBLICAR LO QUE SE ME DE LA GANA, SERA UNA SUERTE DE BLOG. IRE ACTUALIZANDO EL SITIO EN CUANTO  APRENDA A HACERLO DE MANERA DECENTE JEJEJ
MI CUENTA DE DISCORD SE LLAMA PAVLOV133
FRESH MEAT!!",,"blog, espanol, chile",,14/10/2023 02:13 GMT,14/10/2023 02:32 GMT,Neocities,FALSE
https://octavioalfonso.neocities.org,,,,es,1,es,FALSE,,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,"octavioalfonso.cl
Bienvenidos al internet, aqui puedes ver mi arte
octavioalfonso.cl
musica
videos
corporeos",,"music, art, chile, films",,,28/08/2025 03:40 GMT,Neocities,FALSE
https://habbopepsi00125.neocities.org,juno,,,en,1,en,FALSE,"white, black",verdana,verdana,FALSE,,TRUE,https://habbopepsi00125.neocities.org/dbxskxp-39acb2cc-e9d6-417d-8da9-91ee8c8ff863.gif,FALSE,,FALSE,,FALSE,,"juno
.:: El MuNdo d JuNo ::.
erm
mi
instagram
.
Here's how you can make
bold
and
italic
text.
Here's how you can add an image:
cosas qwe m gustan
crakshipz/rarepairz
sushi y comida thai
2000s-2012
cultura latinoamericana de los 90 hasta 2015
frangelica
To learn more HTML/CSS, check out these
tutorials
!",,"pepsi, 2000s, personal, chile",,29/01/2023 21:08 GMT,07/07/2023 03:46 GMT,Neocities,FALSE
https://vendovendo.neocities.org,vendovendo,,,es,1,es,FALSE,"#9ad4e2, #d1d1a1, black, #675c4f, white, solid",ms gothic,ms gothic,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,"vendovendo
index
|
links
|
blog
|
multimedia
|
micro-proyectos
vendovendo
una pÃ¡gina web, increÃ­ble seÃ±ores esto tiene mÃ¡s flow que cualquier red social corporativa te maldigo mark zuckerberg
sobre mÃ­: me gusta el taoÃ­smo, las caminatas largas, los dibujos y los sonidos, fugazi y eso de hacerlo uno mismo, y el anti desarrollismo
en el fondo yo sÃ© que mucha gente quiere tener un lugar para expresarse digitalmente que no sea instagram, aunque la conveniencia de esa red social del demonio demasiado difÃ­cil de evadir
fono copete no tengo paquete estoy cansado de las pantallas quiero encontrar pantalÃ³n de mi talla pasa
pasa nomas",,"arte, spanish, puzzles",,29/05/2022 23:01 GMT,06/11/2025 20:33 GMT,Neocities,FALSE
https://papelerapowgato3.neocities.org,Papelera de reciclaje de powgato3 â»,,,es,1,es,FALSE,"#222, #483d8b, solid, #faebd7, #8a2be2",serif,sans-serif,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,"Papelera de reciclaje de powgato3 â»
Â¡Feeds rss aÃ±adido!
SindicaciÃ³n o feed rss aÃ±adido. Ahora cualquiera con un lector de canales web puede ver actualizaciones.
EstÃ¡n en /index.xml.
Hola
Hola!",,"videogames, castellano, personal, videojuegos, spanish",,20/01/2024 15:02 GMT,27/01/2024 19:24 GMT,Neocities,FALSE
https://cronico.neocities.org,CrÃ³nico,,,es,1,es,FALSE,"#bce784, #a02786, linear-gradient(#0f2349 1px, transparent 1px), #348aa7, double, #4e6dbe, linear-gradient(to right, #0f2349 1px, #000000 1px), black, white, #000000, #6d9f71, dotted, solid, #5dd39e",monospace,"monospace, moderndos",FALSE,,TRUE,"https://64.media.tumblr.com/dd42b6ccceeb1e2bf4cce71ccee88598/e350a7aecd1080ad-dc/s75x75_c1/8d7d0cb4dffd5afc17e254b77daec0d705818935.gifv, https://64.media.tumblr.com/a2d226b5af87ba415aa2bec84d800851/e350a7aecd1080ad-02/s100x200/a7277b29c244ef5a13e74214b6813e2529fdce2b.gifv, https://64.media.tumblr.com/1baaf594781c1d4f187cdaa64eb75227/0855d29a81835367-8a/s250x400/d773dbbe267711f77be7e2f9ca5ca9661cfd1206.gifv, https://shishka.neocities.org/nofollow/img/blinkie-i-block.gif, https://shishka.neocities.org/nofollow/img/blinkie-i-block-cookies.gif, https://shishka.neocities.org/nofollow/img/blinkie-i-view-source.gif, https://64.media.tumblr.com/ab2519116fdacce8358a1afd101a6572/fbd78c00206bcb28-c4/s250x400/34864f60faa697cfdcb99d6e9cf9a53443dec4cf.gifv",TRUE,"https://cronico.neocities.org/banner2.png, https://cronico.neocities.org/CC.png, https://pixelglade.net/images/88x31px_pixelglade.png, https://cronico.neocities.org/imgs/httpvalid.png",TRUE,"https://shishka.neocities.org/nofollow/img/blinkie-i-block.gif, https://shishka.neocities.org/nofollow/img/blinkie-i-block-cookies.gif, https://shishka.neocities.org/nofollow/img/blinkie-i-view-source.gif",FALSE,,"CrÃ³nico
ã Dolor CrÃ³nico ã
Inicio
â¦
Libros
â¦
Escritos
â¦
Arte
â¦
Guestbook
â¦
Contacto
Ãltimos cambios
- 2024/12/10 Actualizados contactos, libros, buttons y esas cosas
- 2024/09/13 Arreglada la versiÃ³n mÃ³vil de la pÃ¡gina, el footer se ajusta, imÃ¡genes con alt...
- 2024/06/20 Cambio de estado
- 2023/11/24 Actualizados libros, nuevo post.
- 2023/10/21 Nueva review, actualizados libros.
- 2023/09/30 Cambiado el estado y actualizado el progreso de libros.
- 2023/09/03 Revisado estado, libros y algunos textos que estaban desactualizados.
-
Log completo
.
Ãltimos posts
- [2023/11/24]
Redes sociales para compartir arte y mi experiencia con Tumblr.
[Experiencia personal]
- [2023/08/25]
No acepto la historia de The legend of Zelda: Tears of the Kingdom
[Rant, artÃ­culo de opiniÃ³n]
- [2023/08/15]
SueÃ±o [3]
[Escritura creativa]
Banner
Esta obra estÃ¡ bajo una
licencia de Creative Commons Reconocimiento-NoComercial-CompartirIgual 4.0 Internacional
.
Esto incluye tanto el diseÃ±o de la pÃ¡gina como sus contenidos, en cualquiera de los enlaces presentes en ella. Escritos, blogs y dibujos entran dentro de esta licencia. Lo que no es de mi autorÃ­a, estÃ¡ explÃ­cito en
crÃ©ditos
.
Bienvenido a mi espacio en la web
If you want to see this website in english click
here
Soy Tauthe y este es un blog personal.
PodrÃ¡s encontrar publicaciones de escritura creativa, ideas o libros. Soy bastante fan de la literatura clÃ¡sica y estoy ahora mismo limpiando una buena lista de TBR. Mientras tanto, disfruta con mi blog (espero) y dÃ©jame un comentario en el perfil de neocities (estÃ¡ abajito en el footer) o en mi guestbook (en los enlaces de arriba). Si te gusta mucho mi pÃ¡gina, pues sÃ­gueme, no sÃ©.
En cuanto otro tipo de contenido que podrÃ­as ver en un futuro aquÃ­, es probable que vaya actualizando una secciÃ³n de arte y aÃ±ada algÃºn proyectito interesante(?. QuiÃ©n sabe lo que depararÃ¡ el futuro.
Webring
Â¡Esta pÃ¡gina es escalable!
Se adapta a dispositivos mÃ³viles, se adapta al zoom, Â¡al fin es utilizable en varias plataformas!
Estado
Se ha caÃ­do el guestbook que utilizaba :( Tengo que buscar una alternativa similar (Â¡hecho!). No me di cuenta de que habÃ­a pasado. MaÃ±ana sin falta lo cambio. Tuve un aÃ±o muy duro la verdad, pero me alegra ver que el contenido que creÃ© en esta plataforma le gusta a algunas personas. Me hace muy feliz. Me gustan los comentarios :)
Entre otras cosas deberÃ­a darle un repaso a mi TBR (Â¡hecho!), que no ha evolucionado mucho pero lo suficiente, y a mi pÃ¡gina de arte que tengo que aÃ±adirle artfight. Esto parece una lista de ""todo"" ahora jejeje. TambiÃ©n tengo que hablar de los diarios tipo Hobonichi y mi experiencia con ellos. Muchas cosas. MaÃ±ana mejor.
CrÃ©ditos
He sacado los gifs de
gifcities
, inspiraciÃ³n de
. El fondo lo he sacado de
magicPattern
. La fuente modern DOS es de
Jayvee Enaguas
. Los botones de mÃ¡s abajo tienen el enlace de donde los saquÃ© si los cliqueas :). El resto es de mi autorÃ­a y sigue la licencia del lateral.
Botoncitos
Mi perfil
|
BY-NC-SA",,"art, escritura, espanol, spanish",,13/04/2023 16:19 GMT,10/12/2024 14:51 GMT,Neocities,TRUE
https://chantu.neocities.org,Chantu zone - Home,,,es,1,es,FALSE,"#000, #fff, solid, imagenes, none, png, #58dbbb, var(--colorprincipal), url, #521316, var(--textoclaro), #5c1d20, #9c4039, layouts, white, var(--fondo), inset, #293135, #23429e, var(--borde), #ebb974",milky,"milky, koomik",TRUE,,TRUE,"https://chantu.neocities.org/imagenes/Layouts/welcome.gif, https://files.catbox.moe/y5bkqe.gif, https://chantu.neocities.org/imagenes/Layouts/ChantuButton.gif",TRUE,https://chantu.neocities.org/imagenes/Layouts/ChantuButton.gif,FALSE,,FALSE,,"Chantu zone - Home
â° MenÃº
Â¡Ola! Gracias por visitar mi Neocities, mi rinconcito en el internet. Puedes darle un vistazo a mis creaciones si lo deseas.
soy nuevo en esto, asÃ­ que disculpen cualquier error. Este sitio estÃ¡ constantemente en construcciÃ³n, asÃ­ que vayan con cuidado.
Â¡Espero disfruten la visita!
CHANGELOG
STATUS UPDATE
01/01/2025
Bueno, como vi q no uso esto, decidÃ­ hacerme un
BLOG!
. Si quieres novedades de mi vida puedes ir ahÃ­!
04/05/2024
Despues de 5 meses actualicÃ© la web finalmente JAJJAFJGFSD. Soy super irresponsable en esto, lo sÃ©. Pero ingresÃ© a la facultad donde aprenderÃ© mÃ¡s sobre esto!!!!! AsÃ­ que esperen buenas cosas pronto.
14/01/2024
Al fin subÃ­ la web!!! Llevo desde octubre de 2023 haciendola y hoy por fin me animÃ©. Espero no olvidarme de ella pronto jfgshfgsdkfj
Mi botÃ³n, agregame si lo deseas
Creditos
Â¡Me inspirÃ© bastante en las webs de
Vidapon
y
Cinnamuff
. Mirenlas que son geniales
Â¡BotÃ³n regalado por
Eduar
! Siganlo.
Â¡Gracias a
Pab
por ayudarme con el codigo y mÃ¡s!
Fuentes usadas:
Koomik mono
,
Milky boba
and
Bevan
.",,"art, personal, comic, spanish, oc",,10/12/2023 14:20 GMT,30/05/2025 19:13 GMT,Neocities,FALSE
https://cliv.neocities.org,El portal Ãºnico del CLIV,,,es,1,es,FALSE,,,,FALSE,,TRUE,https://cliv.neocities.org/bannerdelcliv.gif,TRUE,"https://cliv.neocities.org/bannerdelcliv.gif, https://cliv.neocities.org/neocities.png",FALSE,,FALSE,,"El portal Ãºnico del CLIV
CLIV CITY 2019 - 2023
El CLIV fue un grupo de personas dedicado a hacer memes y doblajes parodicos, actualmente cerrado desde el 22 de Octubre del 2023, gracias por acompaÃ±arnos por estos 4 aÃ±os.
Proyectos archivados:
La luna cromosomica
La camara de gas roja
El portal Ãºnico del CLIV.
CLIV City 2021-2022 - Esta pÃ¡gina estÃ¡ en la web gracias a
neocities.org
CLIV City fue un proyecto hecho con amor y dedicaciÃ³n con mÃ¡s de 4 aÃ±os de duraciÃ³n, nuestra Ãºnica cuenta oficial es nuestro Twitter, ahora inactivo y lugar de reuniÃ³n fue nuestro Discord.
SI ALGUIEN AJENO EN INTERNET MENCIONA QUE SOMOS NOSOTROS O ALGUIEN QUE REPRESENTE AL CLIV O ALGUNO DE SUS MIEMBROS ESTÃ MINTIENDO.",,"doblaje, cliv, podcast, spanish, dibujo",,14/12/2021 18:11 GMT,16/12/2024 17:10 GMT,Neocities,FALSE
https://vd1r.neocities.org,HOGAR,,,en,1,en,FALSE,"yellow, red, black, white, solid",monospace,"source-code-pro, monospace",FALSE,,TRUE,https://vd1r.neocities.org/img/haru.gif,FALSE,,FALSE,,FALSE,,"HOGAR
Mi humilde cabaÃ±a en la web.
(Â¡Por fin revampeada!)
[about]
[vidya]
[weeb]
[blog]
[music]
lain webring",,"videogames, anime, blog, spanish, tecnology",,27/10/2022 08:44 GMT,11/02/2024 15:25 GMT,Neocities,FALSE
https://espantaj0.neocities.org,,,,,0,,FALSE,,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,Blocked by robots.txt,,,,,,
https://guirdo.neocities.org,Guirdolandia,,,es,1,es,FALSE,"#000, jpg, images, #fff, transparent, bettysgraphics, solid, #8a2be2, bg, water, i, guirdo, text, double, pattern, var(--blog-dark), var(--s-md), var(--blog-secondary), org, https, var(--), url, dotted, #ff0, tiles, var(--s-xs), linear-gradient(90deg,#ef5350,#f48fb1,#7e57c2,#2196f3,#26c6da,#43a047,#eeff41,#f9a825,#ff5722), sadhost, co, question, backgrounds, library, var(--blog-light), inherit, neocities, wheat, media, #17202a, var(--blog-info), var(--s-sm), hsla(34,78%,91%,.5), ibb, gif, #2098d1",serif,"signika,sans-serif",FALSE,,TRUE,"https://bettysgraphics.neocities.org/images/characters%20and%20people/scuba%20diver.gif, https://momg.neocities.org/gifs/i-36695.gif, https://guirdo.neocities.org/media/button.gif",TRUE,https://guirdo.neocities.org/media/button.gif,FALSE,,FALSE,,"Guirdolandia
Toma asiento por favor, y sumÃ©rgete...
Hola, bienvenido a mi jardÃ­n digital Guirdolandia. AquÃ­ encontraras todo lo que pasa por mi cabeza hecho pixeles y bits siendo transmitidos por el CIBER-ESPACIO ð¨âð.
AcomÃ³date y navega por estas tierras, espero encuentres algo que te sorprenda o por lo menos te haga olvidar de esas autopistas de informacion de alta velocidad que son las redes sociales.
Recuerda pasar a firmar mi
guestbook
! Por fis!!
Extras, extras!!
Ya conseguÃ­ trabajo! - 6/11/2023
Pues lo que dice el tÃ­tulo, pero todo tiene
un pero
.
Boton de la pagina - 1/20/2023
Ahora ya existe
el botÃ³n de la pÃ¡gina
, para que lo agregues a la tuya, lo cuÃ¡l serÃ­a muy chido de tu parte.
AÃ±adÃ­ el botÃ³n de la pagina de raking, echale un vistazo! ð
Nueva entrada en el blog:
Mis historia como maestro de inglÃ©s
Arregle algunos typos en la secciÃ³n Sobre mÃ­, que pena de verdad â¹ï¸
Nueva pÃ¡gina: Lecturas - 12/26/2022
AÃ±adÃ­ una nueva pÃ¡gina para ir registrando mis lecturas e ir exponiendo los pensamientos que estas me hayan provocado. Ve a
visitarla
. TambiÃ©n corregÃ­ varios typos.
PÃ¡ginas random y mÃ¡s - 11/21/2022
Agregue un par pÃ¡ginas random que te llevan a cosas random de mi vida y sin ningÃºn contexto. Ademas de que agreguÃ© el primer badge que es de la pÃ¡gina de Kibls, echale un visitazo; y tambien aÃ±adÃ­ el primer blinkie.
Grandes cambios en el cÃ³digo - 11/16/2022
He optado por cambiar de ViteJS a 11ty como generador de sitios estÃ¡ticos, porque me da mÃ¡s opciones para hacer un sitio estatico de forma dinamica.
CanciÃ³n del momento
â ï¸Cuidado, programador trabajandoâ ï¸
Esta pÃ¡gina se encuentra en construcciÃ³n permanente. Que no te sorprenda que algunas cosas aÃºn no funcionen. Tenme paciencia ð
SerÃ­a genial si agregas mi boton a tu pÃ¡gina.
QuÃ© el de arriba te lo pagarÃ¡ con muchas visitas!!
Copiar ð",,"literature, programming, spanish, poetry",,07/11/2022 13:42 GMT,05/08/2023 20:03 GMT,Neocities,TRUE
https://ideasdescartadas.neocities.org,Index | Ideas descartadas,,,es,1,es,FALSE,"#000, rgba(0,0,0,0.4), #fdf5e6, #f44336, gray, #ff5722, #607d8b, #e91e63, #fff, #c0c0c0, transparent, rgba(0,0,0,0.5), #2196f3, collapse, #8bc34a, #ff9800, #4caf50, crimson, #795548, #11032b, #009688, #9c27b0, solid, #673ab7, #ffffcc, none, #00bcd4, #87ceeb, #9d00d2, black, #ffc107, #ffdddd, #ddffdd, #360138, grey, #eee, #3f51b5, #ddffff, #ff0, #1d4ff5, #f0e68c, #e7ffe7, #e7ffff, white, inherit, #ddd, #9e9e9e, #a8bcfd, #757575, #434343, #f1f1f1, rgb(0,0,0), #00ffff, #ffeb3b, #cddc39, #d2be0e, #ccc, #616161, #b4aa50, #000000, #292929, #ffe7e7, #3a3a3a",courier,"arial, monospace,monospace, sans-serif, verdana,sans-serif, consolas,courier new, serif, cursive, inherit, segoe ui,arial,sans-serif, monospace",TRUE,,TRUE,https://ideasdescartadas.neocities.org/img/misc/neocities.gif,TRUE,"https://ideasdescartadas.neocities.org/img/misc/Banner8831.jpg, https://ideasdescartadas.neocities.org/img/misc/bannerlocky.png, https://ideasdescartadas.neocities.org/img/misc/neocities.gif",FALSE,,FALSE,,"Index | Ideas descartadas
Contacto
|
Donaciones
|
RSS (prÃ³ximamente)
Inicio
ArtÃ­culos
Por fecha
Cine
MÃºsica
TecnologÃ­a
Literatura
Sociedad
Acerca de
Sobre el site
Sobre mÃ­
Contacto
Actualizaciones
HistÃ³rico del site
Noticias y comunicados
❮
❯
Ãltimas entradas
Revisando 'Miren Para AllÃ¡', del Cuarteto de Nos
15 de Noviembre, 2024
DATA: Un Ã¡lbum decepcionante
13 de Agosto, 2024
Comentario: EducaciÃ³n en lÃ­nea y presencial
15 de Marzo, 2023
Comentario: Palabra escrita > Palabra oral
15 de Febrero, 2023
Lecciones aprendidas: 1984
30 de Enero, 2023
Una (corta) revisiÃ³n a âLos Sustos Ocultos de Frankeldaâ
01 de Noviembre, 2022
< VER MÃS >
Micro-secciones
Mapa del site
|
Traducciones
|
Repertorio de enlaces
|
Seguir en Neocities
Banner personal y sitios amigos:
El contenido presente pertenece a la versiÃ³n 2.3 del sitio
Ideas descartadas. 2021 - 2024. PÃ¡gina en servicio gracias a
neocities",,"music, blog, movies, technology, spanish",,01/05/2021 01:44 GMT,16/11/2024 01:35 GMT,Neocities,FALSE
https://leavem3here.neocities.org,leavem3here,,,,0,,FALSE,"jpg, yellow, wallpaper, #e0e0e0, red, black, #1a1a1a, #c70000, assets, white, url, solid",courier,courier,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,"leavem3here
leavem3here
EspaÃ±ol
|
English",,"internet, thoughts, videogames, music, spanish",,21/04/2022 02:41 GMT,02/05/2022 19:53 GMT,Neocities,FALSE
https://skinet.neocities.org,La banda ancha de SkiNet - Año de SkiNet 2025,,,es,1,es,FALSE,,,,FALSE,,TRUE,https://skinet.neocities.org/banners/primero.gif,FALSE,,FALSE,,FALSE,,"La banda ancha de SkiNet - Año de SkiNet 2025
Ultima actualizaciÃ³n: 8 de Noviembre de 2025
Sistemas Operativos
|
Sueños
|
Videos
|
Galería
|
TXTs
|
Artículos
|
El Rincón del Elefante
Noticias del sitio
|
Hipervinculos
|
Grandes Series de SkiNet
|
Acerca de
|
Contacto
Algunos videos de SkiNet hechos a lo largo de estos diez años y contando de SkiNet
2025, SkiNet",,"computadoras, computers, microsoft, spanish, informatica",,03/10/2017 15:21 GMT,10/11/2025 10:52 GMT,Neocities,FALSE
https://atuta.neocities.org,RECINTO ATUTA,No deje restos tirados.,"Web-art, musica, Mendoza, Argentina",,0,,FALSE,"#000, #8a8a8a, var(--button-hover-text-color), var(--scrollbar-track-color), jpg, images, fixed, #252525, #fff, difference, ruido, normal, url, var(--bg-image), var(--scrollbar-thumb_hover-color), var(--color-primary), var(--color-bg), var(--scrollbar-thumb-color), rgb(110, 110, 110), inv, cover, var(--color-tertiary), center, var(--button-hover-color)",serif,"var(--f-f-condensed), var(--f-f-serif), var(--f-f-mono), inherit, var(--f-f-normal)",TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,"RECINTO ATUTA
RECINTO
ATUTA",,"music, blog, art, spanish, argentina",,13/06/2021 22:43 GMT,26/10/2025 16:52 GMT,Neocities,FALSE
https://ephocalypse.neocities.org,EPHO,,,,0,,FALSE,,,,FALSE,,TRUE,"https://ephocalypse.neocities.org/peliper.gif, https://ephocalypse.neocities.org/vienvenidos.gif, https://ephocalypse.neocities.org/rayo.gif, https://ephocalypse.neocities.org/amipagina.gif, https://ephocalypse.neocities.org/culeronaco.gif, https://ephocalypse.neocities.org/ninfa.gif, https://ephocalypse.neocities.org/PENDEJADA.gif, https://ephocalypse.neocities.org/abierto24.gif, https://ephocalypse.neocities.org/ESTRELLA.gif, https://ephocalypse.neocities.org/indice.gif, https://ephocalypse.neocities.org/BOSINA.gif, https://ephocalypse.neocities.org/clicfoto.gif, https://ephocalypse.neocities.org/fokos.gif, https://ephocalypse.neocities.org/gato.gif, https://ephocalypse.neocities.org/guest.gif, https://ephocalypse.neocities.org/pajaro2.gif, https://ephocalypse.neocities.org/dedo.gif, https://ephocalypse.neocities.org/book.gif, https://ephocalypse.neocities.org/dedo1.gif, https://ephocalypse.neocities.org/book1.gif, https://ephocalypse.neocities.org/southpark.gif, https://ephocalypse.neocities.org/KORN DOLL.gif, https://ephocalypse.neocities.org/CROWZ.gif, https://ephocalypse.neocities.org/www.gif, https://ephocalypse.neocities.org/badge.gif, https://ephocalypse.neocities.org/badge2.gif, https://ephocalypse.neocities.org/badge3.gif, https://ephocalypse.neocities.org/badge4.gif, https://ephocalypse.neocities.org/badge5.gif, https://ephocalypse.neocities.org/badge6.gif, https://ephocalypse.neocities.org/badge7.gif, https://ephocalypse.neocities.org/badge8.gif",TRUE,"https://ephocalypse.neocities.org/badge.gif, https://ephocalypse.neocities.org/badge2.gif, https://ephocalypse.neocities.org/badge3.gif, https://ephocalypse.neocities.org/badge4.gif, https://ephocalypse.neocities.org/badge5.gif, https://ephocalypse.neocities.org/badge6.gif, https://ephocalypse.neocities.org/badge7.gif, https://ephocalypse.neocities.org/badge8.gif",FALSE,,FALSE,,"EPHO
Proud to be part of the",,"tijuana, chingadera, spanish, parrot",,26/06/2020 04:22 GMT,19/07/2024 12:05 GMT,Neocities,FALSE
https://farsaytragedia.neocities.org,FARSA Y TRAGEDIA,,,es,"0,857",es | it,FALSE,,,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,"FARSA Y TRAGEDIA
FARSA Y
TRAGEDIA
EconomÃ­a y materialismo
Videos
ArtÃ­culos
Traducciones",,"philosophy, politics, espanol, spanish, anarchism",,07/10/2019 16:38 GMT,28/12/2024 07:01 GMT,Neocities,FALSE
https://charos-room.neocities.org,TestBlog,,,en,1,en,FALSE,"#333, #eeeeee, #f4e3e3, #444, #fff, solid, none, #c74350, #c64350, #eee, #888, #f8f8f8, inherit, #ddd, #c74451, rgb(238, 238, 238), #000305, #f5f5f5, #f5f4ef, #f9f9f9",arial,"yanone kaffeesatz, arial, serif, trebuchet ms, trebuchet, lucida sans unicode, lucida grande, lucida sans, arial, sans-serif",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,"TestBlog
Are âyouâ just inside your skin or is your smartphone part of you?
In November 2017, a gunman entered a church in Sutherland Springs in Texas, where he killed 26 people and wounded 20 others. He escaped in his car, with police and residents in hot pursuit, before losing control of [...]
links
Pelican
Python.org
Jinja2
You can modify those links in your config file
social
You can add links in your config file
Another social link",,"art, writing, experimental, spanish, journaling",,14/03/2022 02:35 GMT,04/05/2025 20:41 GMT,Neocities,FALSE
https://tier.neocities.org,Dominio Tier,,,es,1,es,FALSE,"darkred, red, black, firebrick, silver",frank ruhl hofshi,"frank ruhl hofshi, mongolian baiti, david libre",FALSE,,TRUE,"https://tier.neocities.org/images/cubito.gif, https://tier.neocities.org/images/antorchita.gif",FALSE,,FALSE,,FALSE,,"Dominio Tier
Â¡Mis opiniones van acÃ¡!
9/21/2025
Ya me cansÃ© de tanta negatividad, se acabÃ³ tomarse en serio a subnormales que te amargan, te estresan o te quieren joder.
Me tocarÃ¡ aguantar en el trabajo de mierda donde estoy hasta principios del aÃ±o que viene, que si la fortuna quiere consigo plaza
y los mando a tomar por el culo, tanto a mis compaÃ±eros como a la hija de puta de mi jefa. No dejarÃ© que la ansiedad me venzca ni me toque
los cojones, la tengo bien identificada, y no serÃ© dÃ©bil ante ella... aunque se que habrÃ¡ temporadas que volverÃ¡ por mis paranoias, le pueden dar
por el culo. Lo que tenga que llegar llegarÃ¡, y fin de la historia. Estoy de puta madre, como animÃ³ mi madre. Te quiero, os quiero a todos.
Ãltima actualizaciÃ³n: 9/21/2025, 00:57 Medianoche
Mi filosofÃ­a.
Mi mundo",,"ranting, spanish, diary",,20/02/2025 11:08 GMT,20/09/2025 22:59 GMT,Neocities,FALSE
